name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions;icon;stations
surabaya;2024-08-17T01:00:00;24.2;24.2;20.9;82.03;0;0;;0;0;16.9;7.6;247;1010.2;31.6;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-17T02:00:00;23;23;21;88.52;0;0;;0;0;10.8;5.4;240;1010;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T03:00:00;23;23;21;88.52;0;0;;0;0;9;7.6;260;1010;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T04:00:00;23.6;23.6;20.9;84.53;0;0;;0;0;10.8;2.3;233;1009.6;16.5;7.4;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T05:00:00;21;21;20;94.02;0;0;;0;0;12.2;7.6;250;1010;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T06:00:00;22;22;20;88.44;0;0;;0;0;11.9;7.6;220;1010;27.4;5;6;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T07:00:00;24;24;20.6;81.66;0;0;;0;0;6.1;2.6;253;1011.7;27.5;8.5;151;0.5;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T08:00:00;26;26;21;73.97;0;0;;0;0;3.6;3.6;349.8;1012;27.4;5;388;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T09:00:00;29;31.4;21;62.06;0;0;;0;0;5.8;11.2;120;1012;27.4;9;609;2.2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T10:00:00;30.4;33.6;21.7;59.84;0;0;;0;0;11.2;9.7;131;1012.5;34.5;10.7;784;2.8;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T11:00:00;30;32.6;21;58.58;0;0;;0;0;15.5;14.8;90;1012;27.4;10;899;3.2;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T12:00:00;31;34.6;22;58.81;0;0;;0;0;17.6;14.8;100;1010;27.4;10;941;3.4;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T13:00:00;32;35.3;21.5;53.94;0;0;;0;0;16.9;12.9;135;1009.6;13.5;10.7;908;3.3;9;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T14:00:00;32;34.2;20;49.14;0;0;;0;0;17.3;20.5;50;1008;27.4;10;800;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T15:00:00;31;33;20;52.01;0;0;;0;0;15.8;20.5;50;1008;27.4;10;630;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T16:00:00;30.9;33.7;21;55.6;0;0;;0;0;15.8;14.8;60;1008.2;21.7;10;415;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-17T17:00:00;30;31.9;20;55.08;0;0;;0;0;17.3;18.4;60;1008;27.4;10;176;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-17T18:00:00;28;31.3;23;74.3;0;0;;0;0;21.2;14.8;80;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T19:00:00;28.9;32.3;22.7;69.33;0;0;;0;0;22.7;14;89;1010.1;13.5;8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T20:00:00;28;31.9;24;78.92;0;0;;0;0;23.4;16.6;80;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T21:00:00;27;29.6;23;78.78;0;0;;0;0;23.8;13;110;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-17T22:00:00;27.4;30.2;22.8;75.72;0;0;;0;0;22;16.9;125;1012.1;21.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-17T23:00:00;26;26;22;78.64;0;0;;0;0;20.2;7.6;140;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T00:00:00;26;26;22;78.64;0;0;;0;0;14;7.6;160;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T01:00:00;26.2;26.2;22;77.45;0;0;;0;0;11.5;2.3;207;1011.1;21.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T02:00:00;24;24;22;88.6;0;0;;0;0;6.8;9.4;240;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T03:00:00;23;23;22;94.11;0;0;;0;0;4.7;11.2;240;1010;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T04:00:00;23.9;23.9;21;84.11;0;0;;0;0;4.3;6.4;235;1010.7;21.7;7.1;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T05:00:00;22;22;21;94.06;0;0;;0;0;6.5;1.8;266.3;1010;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T06:00:00;22;22;21;94.06;0;0;;0;0;8.3;7.6;200;1011;27.4;5;6;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T07:00:00;24.2;24.2;21.2;83.41;0;0;;0;0;2.9;5.1;261;1012.2;13.5;8.5;151;0.5;2;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T08:00:00;26;26;22;78.64;0;0;;0;0;1.8;5.4;250;1012;27.4;5;392;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T09:00:00;29;32;22;65.98;0;0;;0;0;4.3;5.4;190;1012;27.4;5;616;2.2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T10:00:00;30;33.1;21.7;61.04;0;0;;0;0;7.6;12.4;53;1012.1;21.7;10;793;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-18T11:00:00;30;33.3;22;62.28;0;0;;0;0;10.1;14.8;50;1011;27.4;10;908;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T12:00:00;31;34.6;22;58.81;0;0;;0;0;11.2;16.6;80;1010;27.4;10;952;3.4;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T13:00:00;33.2;36.2;20.8;48.05;0;0;;0;0;11.5;19.7;96;1009.5;13.5;10;921;3.3;9;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T14:00:00;32;34.2;20;49.14;0;0;;0;0;11.9;24.1;50;1009;27.4;10;818;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T15:00:00;32;34.2;20;49.14;0;0;;0;0;12.6;20.5;70;1008;27.4;10;645;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T16:00:00;32.1;34.4;20.1;49.08;0;0;;0;0;13.7;10.6;76;1008.4;27.5;10;422;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T17:00:00;30;32.6;21;58.58;0;0;;0;0;17.6;16.6;90;1009;27.4;10;178;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-18T18:00:00;28;31.9;24;78.92;0;0;;0;0;23.4;20.5;90;1009;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T19:00:00;28.6;32.5;23.5;73.87;0;0;;0;0;23;12;99;1010.3;41.5;8.7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-18T20:00:00;27;29.2;22;74.14;0;0;;0;0;26.3;20.5;100;1011;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T21:00:00;27;28.8;21;69.74;0;0;;0;0;27.7;13;110;1011;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-18T22:00:00;26.1;26.1;21.8;77.09;0;0;;0;0;27;10;133;1011.3;21.7;8;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-18T23:00:00;25;25;22;83.45;0;0;;0;0;20.2;11.2;190;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T00:00:00;24;24;22;88.6;0;0;;0;0;13.3;9.4;210;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T01:00:00;23.9;23.9;20.9;83.33;0;0;;0;0;9.7;6.8;207;1010.3;21.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-19T02:00:00;23;23;21;88.52;0;0;;0;0;7.6;5.4;230;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T03:00:00;23;23;21;88.52;0;0;;0;0;12.6;7.6;270;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T04:00:00;23.8;23.8;21;84.71;0;0;;0;0;13.7;1.1;270;1010.2;27.5;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-19T05:00:00;23;23;21;88.52;0;0;;0;0;10.8;3.6;210;1010;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T06:00:00;22;22;21;94.06;0;0;;0;0;9;3.6;248.8;1010;27.4;5;7;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T07:00:00;23.9;23.9;21.7;87.18;0;0;;0;0;5.4;3.6;40;1011.1;21.7;5;157;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-19T08:00:00;27;28.8;21;69.74;0;0;;0;0;5.4;13;140;1011;27.4;10;401;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T09:00:00;28;30.7;22;69.92;0;0;;0;0;10.4;11.2;100;1012;27.4;10;626;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T10:00:00;29.6;32;20.8;59.09;0;0;;0;0;16.2;11.1;60;1011.4;21.7;10;803;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-19T11:00:00;31;33.7;21;55.32;0;0;;0;0;19.1;20.5;60;1011;27.4;10;917;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T12:00:00;32;34.9;21;52.27;0;0;;0;0;18.4;29.5;80;1010;27.4;10;962;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T13:00:00;32.7;35.4;20.5;48.55;0;0;;0;0;15.1;21.1;119;1009.2;13.5;10.7;928;3.3;9;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-19T14:00:00;32;33.5;19;46.18;0;0;;0;0;13.3;20.5;100;1008;27.4;10;818;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T15:00:00;32;32.9;18;43.38;0;0;;0;0;12.6;24.1;70;1008;27.4;10;641;2.3;6;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T16:00:00;31;33.7;20.9;54.92;0;0;;0;0;12.2;22.2;67;1008;21.7;10;420;1.5;4;3;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-19T17:00:00;29;32.7;23;70.11;0;0;;0;0;19.8;22.3;80;1008;27.4;10;177;0.6;2;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-19T18:00:00;28;31.3;23;74.3;0;0;;0;0;27.4;22.3;90;1009;27.4;10;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T19:00:00;27.3;29.9;22.6;75.74;0;0;;0;0;26.6;18;87;1010.1;21.7;10;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-19T20:00:00;27;29.6;23;78.78;0;0;;0;0;27.4;16.6;80;1010;27.4;8;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T21:00:00;26;26;23;83.57;0;0;;0;0;27.7;7.6;60;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-19T22:00:00;27;29.2;22.1;74.6;0;0;;0;0;25.2;4.5;114;1011.1;13.5;8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-19T23:00:00;25;25;22;83.45;0;0;;0;0;20.9;1.8;270;1011;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T00:00:00;25;25;21;78.5;0;0;;0;0;15.1;13;230;1011;27.4;4;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T01:00:00;24.2;24.2;20.7;80.71;0;0;;0;0;9;7.5;250;1011.1;21.7;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-20T02:00:00;23;23;21;88.52;0;0;;0;0;5.8;13;250;1011;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T03:00:00;23;23;21;88.52;0;0;;0;0;6.8;7.6;230;1011;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T04:00:00;23.4;23.4;20.9;85.62;0;0;;0;0;9;2;220;1011;13.5;6.8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-20T05:00:00;21;21;20;94.02;0;0;;0;0;8.6;5.4;250;1011;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T06:00:00;21;21;20;94.02;0;0;;0;0;9;7.6;250;1011;27.4;4;7;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-20T07:00:00;24;24;21;83.33;0;0;;0;0;6.1;5.4;230;1012;25;4;156;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T08:00:00;26;26;21;73.96;0;0;;0;0;5.8;3.6;207.2;1012;25;5;400;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T09:00:00;28;30;21;65.76;0;0;;0;0;9;3.6;145.1;1012;25;8;624;2.2;6;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T10:00:00;31;33.6;21;55.31;0;0;;0;0;12.6;9.4;60;1012;25;10;802;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T11:00:00;31;32.9;20;52;0;0;;0;0;14.4;14.8;90;1011;25;10;916;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T12:00:00;31;32.9;20;52;0;0;;0;0;15.1;14.8;90;1010;25;10;959;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR
surabaya;2024-08-20T13:00:00;32.9;35.9;21;49.7;0;0;;0;0;15.5;19;85;1010.1;27.5;11.4;926;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-20T14:00:00;32;34.2;20;49.14;0;0;;0;0;15.8;18.4;70;1009;27.4;10;817;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-20T15:00:00;32;34.9;21;52.27;0;0;;0;0;14.8;20.5;60;1008;27.4;10;641;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-20T16:00:00;32.1;33.9;19.4;46.82;0;0;;0;0;13;13.8;91;1008.6;13.5;10;419;1.5;4;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-20T17:00:00;30;32.6;21;58.58;0;0;;0;0;14.4;20.5;80;1009;27.4;10;177;0.6;2;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-20T18:00:00;28;31.3;23;74.3;0;0;;0;0;19.1;18.4;80;1009;27.4;10;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T19:00:00;28.2;31.3;22.7;72.29;0;0;;0;0;19.4;16.6;90;1010.2;31.6;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-20T20:00:00;28;31.3;23;74.3;0;0;;0;0;19.1;14.8;110;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T21:00:00;27;29.6;23;78.78;0;0;;0;0;22.3;14.8;100;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-20T22:00:00;26.3;26.3;22;77.43;0;0;;0;0;22;10;100;1012.3;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-20T23:00:00;26;26;22;78.64;0;0;;0;0;19.1;3.6;110;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T00:00:00;25;25;22;83.45;0;0;;0;0;13.3;3.6;230;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T01:00:00;26.3;26.3;22.6;80.18;0;0;;0;0;9.7;4.8;302;1012.4;16.5;7.7;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-21T02:00:00;24;24;22;88.6;0;0;;0;0;6.8;9.4;240;1012;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T03:00:00;23;23;21;88.52;0;0;;0;0;6.1;9.4;240;1012;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T04:00:00;23.4;23.4;21.3;88.02;0;0;;0;0;6.8;5.1;230;1012.2;31.6;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-21T05:00:00;22;22;20;88.44;0;0;;0;0;9;7.6;250;1012;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T06:00:00;22;22;20;88.44;0;0;;0;0;9.7;7.6;240;1012;27.4;5;7;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T07:00:00;24.3;24.3;21.2;83.22;0;0;;0;0;6.1;1.8;257;1012.9;30.5;8.5;159;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-21T08:00:00;27;29.2;22;74.14;0;0;;0;0;4.3;5.4;200;1013;27.4;5;401;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T09:00:00;29;31.4;21;62.06;0;0;;0;0;7.6;13;170;1013;27.4;10;625;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T10:00:00;30;32.4;20.8;57.76;0;0;;0;0;12.6;9.4;117;1012.3;31.6;10;802;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-21T11:00:00;31;33;20;52.01;0;0;;0;0;14.8;11.2;70;1012;27.4;10;916;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T12:00:00;32;34.2;20;49.14;0;0;;0;0;16.6;13;80;1011;27.4;10;958;3.4;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T13:00:00;31.9;34.1;20;49.43;0;0;;0;0;15.5;16;80;1010.3;28.3;10;925;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-21T14:00:00;32;34.2;20;49.14;0;0;;0;0;15.1;16.6;80;1010;27.4;10;818;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T15:00:00;32.5;33.4;18;42.15;0;0;;0;0;14.8;11.2;59.4;1008;5;24.1;643;2.3;6;10;Clear;clear-day;remote
surabaya;2024-08-21T16:00:00;32.7;35.2;20.3;48.25;0;0;;0;0;13;12;90;1009.3;15.5;10.7;420;1.5;4;3;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-21T17:00:00;30;33.3;22;62.28;0;0;;0;0;17.3;24.1;80;1009;27.4;10;177;0.6;2;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-21T18:00:00;28;31.3;23;74.3;0;0;;0;0;22.7;24.1;80;1010;27.4;10;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T19:00:00;29;31.9;21.8;64.98;0;0;;0;0;21.2;14;96;1011;15.5;8;0;0;0;5;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-21T20:00:00;28;31.3;23;74.3;0;0;;0;0;18.7;20.5;90;1011;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T21:00:00;27;30.1;24;83.68;0;0;;0;0;20.2;14.8;110;1012;27.4;8;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-21T22:00:00;27.6;30.9;23.5;78.25;0;0;;0;0;22.3;13.1;127;1012.4;15.5;8;0;0;0;5;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-21T23:00:00;26;26;23;83.57;0;0;;0;0;19.4;3.6;60;1012;27.4;8;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T00:00:00;26;26;23;83.57;0;0;;0;0;15.8;1.8;111;1011;27.4;8;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T01:00:00;26.3;26.3;23.1;82.75;0;0;;0;0;9.7;2.8;247;1011.6;34.5;7.3;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-22T02:00:00;24;24;22;88.6;0;0;;0;0;5;11.2;250;1011;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T03:00:00;24;24;22;88.6;0;0;;0;0;2.5;11.2;250;1010;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T04:00:00;23.2;23.2;21.1;88;0;0;;0;0;4.3;6.3;263;1011.1;21.7;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-08-22T05:00:00;23;23;21;88.52;0;0;;0;0;5;5.4;230;1011;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T06:00:00;23;23;21;88.52;0;0;;0;0;5.8;3.6;240.5;1011;27.4;5;7;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T07:00:00;24.5;24.5;21.4;82.89;0;0;;0;0;2.5;1.8;233;1012.4;31.5;7.7;157;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-22T08:00:00;26;26;22;78.64;0;0;;0;0;2.2;5.4;220;1013;27.4;5;387;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T09:00:00;29;32;22;65.98;0;0;;0;0;1.4;3.6;228;1013;27.4;10;568;2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T10:00:00;30.4;34.8;23.2;65.36;0;0;;0;0;2.9;8.4;290;1012.9;29.5;10;794;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-22T11:00:00;31;34.6;22;58.81;0;0;;0;0;4.3;5.4;37.1;1012;27.4;10;825;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T12:00:00;32;34.2;20;49.14;0;0;;0;0;5;16.6;60;1011;27.4;10;854;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T13:00:00;31;33.6;20.9;54.77;0;0;;0;0;7.6;22.9;50;1010.2;34.9;10;860;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-22T14:00:00;31;34.6;22;58.81;0;0;;0;0;11.2;22.3;60;1009;27.4;10;773;2.8;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T15:00:00;31;34.6;22;58.81;0;0;;0;0;13.3;24.1;70;1009;27.4;10;589;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T16:00:00;30;32.5;20.9;58;0;0;;0;0;15.5;19.8;67;1009.2;44.7;10;359;1.3;4;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-08-22T17:00:00;30;31.3;19;51.76;0;0;;0;0;17.6;18.4;60;1010;27.4;10;155;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-08-22T18:00:00;29;32;22;65.98;0;0;;0;0;18.7;16.6;80;1010;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T19:00:00;29;32.7;23;70.32;0;0;;0;0;17.3;9.9;101;1012;69.4;8.2;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-22T20:00:00;28;31.3;23;74.3;0;0;;0;0;18.4;13;110;1012;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T21:00:00;27;29.6;23;78.78;0;0;;0;0;20.9;9.4;110;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-22T22:00:00;27.5;30.8;23.5;78.62;0;0;;0;0;20.9;7.3;132;1013.4;55.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-08-22T23:00:00;27;29.2;22;74.14;0;0;;0;0;18.4;5.4;150;1013;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-08-23T00:00:00;25;25;22;83.45;0;0;;0;0;11.9;1.8;122.6;1013;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
