ID Lokasi (Referensi Lokasi),Waktu dalam UTC,Suhu Udara (rata-rata) Minimum C,Suhu Udara (rata-rata) Maksimum %,Kelembapan Udara (rata-rata) Minimum %,Kelembapan Udara (rata-rata) Maksimum %,Kelembapan Udara dalam %,Suhu Udara dalam °C,Cuaca berupa kode cuaca,Arah Angin berupa CARD,Kecepatan Angin dalam km/jam
501275,17/10/2024 23:00,,,,,80,22,0,SE,9
501275,18/10/2024 00:00,,,,,68,25,0,SE,9
501275,18/10/2024 03:00,,,,,53,29,3,SE,9
501275,18/10/2024 06:00,,,,,52,30,3,S,19
501275,18/10/2024 09:00,,,,,60,28,3,S,19
501275,18/10/2024 12:00,21.0,30.0,52.0,90.0,71,25,4,SE,11
501275,18/10/2024 15:00,,,,,79,23,1,SE,11
501275,18/10/2024 18:00,,,,,85,22,0,SE,6
501275,18/10/2024 21:00,,,,,90,21,4,SE,6
501275,19/10/2024 00:00,,,,,73,25,4,SE,6
501275,19/10/2024 03:00,,,,,49,31,3,SE,6
501275,19/10/2024 06:00,,,,,52,31,1,SE,6
501275,19/10/2024 09:00,,,,,64,28,1,SE,14
501275,19/10/2024 12:00,23.0,31.0,49.0,92.0,76,25,1,SE,14
501275,19/10/2024 15:00,,,,,82,24,1,SE,14
501275,19/10/2024 18:00,,,,,90,23,4,SE,14
501275,19/10/2024 21:00,,,,,92,23,1,SE,15
501275,20/10/2024 00:00,,,,,77,25,4,SE,15
501275,20/10/2024 03:00,,,,,60,29,3,SE,15
501275,20/10/2024 06:00,,,,,58,30,3,SE,15
501275,20/10/2024 09:00,,,,,76,26,60,S,9
501275,20/10/2024 12:00,22.0,30.0,58.0,96.0,92,24,3,S,9
501275,20/10/2024 15:00,,,,,92,24,60,S,9
501275,20/10/2024 18:00,,,,,96,22,3,S,9
501275,20/10/2024 21:00,,,,,96,22,3,SE,10
501275,21/10/2024 00:00,,,,,83,25,1,SE,10
501275,21/10/2024 03:00,,,,,83,25,1,SE,10
501275,21/10/2024 06:00,,,,,67,28,3,SE,10
501275,21/10/2024 09:00,,,,,67,28,3,SE,10
501275,21/10/2024 12:00,23.0,28.0,67.0,93.0,87,24,3,SE,10
501275,21/10/2024 15:00,,,,,87,24,3,SE,10
501275,21/10/2024 18:00,,,,,93,23,1,SE,10
501275,21/10/2024 21:00,,,,,93,23,1,SE,10
501275,22/10/2024 00:00,,,,,83,25,1,SE,10
501275,22/10/2024 06:00,,,,,63,29,1,SE,10
501275,22/10/2024 12:00,23.0,29.0,63.0,97.0,84,25,1,S,10
501275,22/10/2024 18:00,,,,,97,23,3,S,10
501275,23/10/2024 00:00,,,,,81,25,3,SE,14
501275,23/10/2024 06:00,,,,,64,29,1,SE,14
501275,23/10/2024 12:00,22.0,29.0,64.0,97.0,86,25,3,S,9
501275,23/10/2024 18:00,,,,,97,22,1,S,9
501275,24/10/2024 00:00,,,,,81,25,1,SE,14
501275,24/10/2024 06:00,,,,,62,29,3,SE,14
501275,24/10/2024 12:00,23.0,29.0,62.0,91.0,86,25,3,S,11
501275,24/10/2024 18:00,,,,,91,23,1,S,11
501275,25/10/2024 00:00,,,,,77,25,4,SE,9
501277,15/10/2024 00:00,,,,,71,27,4,SW,4
501277,15/10/2024 01:00,,,,,61,30,4,SW,4
501277,15/10/2024 02:00,,,,,47,32,4,S,17
501277,15/10/2024 03:00,,,,,40,34,4,S,17
501277,15/10/2024 04:00,,,,,41,34,4,S,17
501277,15/10/2024 05:00,,,,,40,35,4,SE,11
501277,15/10/2024 06:00,,,,,38,35,4,SE,11
501277,15/10/2024 07:00,,,,,34,35,4,SE,11
501277,15/10/2024 08:00,,,,,28,35,4,S,23
501277,15/10/2024 09:00,,,,,27,34,4,S,23
501277,15/10/2024 10:00,,,,,31,32,3,S,23
501277,15/10/2024 11:00,,,,,36,30,1,SE,18
501277,15/10/2024 12:00,23.0,35.0,27.0,71.0,38,29,1,SE,18
501277,15/10/2024 13:00,,,,,40,28,3,SE,18
501277,15/10/2024 14:00,,,,,43,27,3,SE,5
501277,15/10/2024 15:00,,,,,46,26,4,SE,5
501277,15/10/2024 16:00,,,,,43,27,4,SE,5
501277,15/10/2024 17:00,,,,,47,26,4,W,6
501277,15/10/2024 18:00,,,,,49,25,4,W,6
501277,15/10/2024 19:00,,,,,52,24,3,W,6
501277,15/10/2024 20:00,,,,,54,24,3,W,5
501277,15/10/2024 21:00,,,,,55,23,4,W,5
501277,15/10/2024 22:00,,,,,55,23,4,W,5
501277,15/10/2024 23:00,,,,,56,24,4,NW,4
501277,16/10/2024 00:00,,,,,46,27,4,NW,4
501277,16/10/2024 01:00,,,,,37,29,4,NW,4
501277,16/10/2024 02:00,,,,,35,32,1,S,14
501277,16/10/2024 03:00,,,,,31,34,1,S,14
501277,16/10/2024 04:00,,,,,32,35,1,S,14
501277,16/10/2024 05:00,,,,,32,35,3,SE,15
501277,16/10/2024 06:00,,,,,31,35,3,SE,15
501277,16/10/2024 07:00,,,,,31,35,3,SE,15
501277,16/10/2024 08:00,,,,,31,35,3,S,22
501277,16/10/2024 09:00,,,,,34,33,1,S,22
501277,16/10/2024 10:00,,,,,41,30,3,S,22
501277,16/10/2024 11:00,,,,,48,28,4,S,28
501277,16/10/2024 12:00,22.0,35.0,31.0,79.0,55,27,4,S,28
501277,16/10/2024 13:00,,,,,59,27,4,S,28
501277,16/10/2024 14:00,,,,,62,26,4,S,9
501277,16/10/2024 15:00,,,,,65,26,1,S,9
501277,16/10/2024 16:00,,,,,68,25,1,S,9
501277,16/10/2024 17:00,,,,,70,25,0,W,5
501277,16/10/2024 18:00,,,,,72,24,0,W,5
501277,16/10/2024 19:00,,,,,73,24,1,W,5
501277,16/10/2024 20:00,,,,,76,23,3,NW,6
501277,16/10/2024 21:00,,,,,78,23,4,NW,6
501277,16/10/2024 22:00,,,,,79,22,4,NW,6
501277,16/10/2024 23:00,,,,,74,23,4,NW,4
501277,17/10/2024 00:00,,,,,59,26,4,NW,4
501277,17/10/2024 01:00,,,,,47,29,4,NW,4
501277,17/10/2024 02:00,,,,,36,32,4,NW,4
501277,17/10/2024 03:00,,,,,29,34,1,NW,4
501277,17/10/2024 04:00,,,,,27,35,1,SE,9
501277,17/10/2024 05:00,,,,,27,36,1,SE,9
501277,17/10/2024 06:00,,,,,27,36,0,SE,9
501277,17/10/2024 07:00,,,,,27,36,0,SE,9
501277,17/10/2024 08:00,,,,,30,35,0,SE,9
501277,17/10/2024 09:00,,,,,37,32,0,SE,9
501277,17/10/2024 10:00,,,,,46,30,0,S,19
501277,17/10/2024 11:00,,,,,52,28,4,S,19
501277,17/10/2024 12:00,23.0,36.0,27.0,76.0,55,27,4,S,19
501277,17/10/2024 13:00,,,,,59,27,1,S,19
501277,17/10/2024 14:00,,,,,61,26,0,S,19
501277,17/10/2024 15:00,,,,,61,26,1,S,19
501277,17/10/2024 16:00,,,,,62,26,1,SW,8
501277,17/10/2024 17:00,,,,,63,25,0,SW,8
501277,17/10/2024 18:00,,,,,67,25,1,SW,8
501277,17/10/2024 19:00,,,,,70,24,3,SW,8
501277,17/10/2024 20:00,,,,,72,24,3,SW,8
501277,17/10/2024 21:00,,,,,73,23,3,SW,8
501277,17/10/2024 22:00,,,,,76,23,3,SW,5
501277,17/10/2024 23:00,,,,,69,24,3,SW,5
501277,18/10/2024 00:00,,,,,59,27,4,SW,5
501277,18/10/2024 03:00,,,,,38,34,3,SW,5
501277,18/10/2024 06:00,,,,,30,36,4,S,3
501277,18/10/2024 09:00,,,,,37,34,4,S,3
501277,18/10/2024 12:00,25.0,36.0,30.0,73.0,55,29,1,E,11
501277,18/10/2024 15:00,,,,,66,27,0,E,11
501277,18/10/2024 18:00,,,,,71,26,1,S,2
501277,18/10/2024 21:00,,,,,73,25,3,S,2
501277,19/10/2024 00:00,,,,,61,28,1,SE,3
501277,19/10/2024 03:00,,,,,44,34,3,SE,3
501277,19/10/2024 06:00,,,,,37,36,1,SE,3
501277,19/10/2024 09:00,,,,,54,31,3,N,4
501277,19/10/2024 12:00,23.0,36.0,37.0,95.0,89,25,60,N,4
501277,19/10/2024 15:00,,,,,91,25,3,N,4
501277,19/10/2024 18:00,,,,,91,24,4,N,4
501277,19/10/2024 21:00,,,,,95,23,4,N,0
501277,20/10/2024 00:00,,,,,81,26,3,N,0
501277,20/10/2024 03:00,,,,,52,32,4,N,0
501277,20/10/2024 06:00,,,,,59,30,4,N,0
501277,20/10/2024 09:00,,,,,69,29,4,W,3
501277,20/10/2024 12:00,24.0,32.0,52.0,95.0,79,27,3,W,3
501277,20/10/2024 15:00,,,,,79,27,3,W,3
501277,20/10/2024 18:00,,,,,95,24,4,W,3
501277,20/10/2024 21:00,,,,,95,24,4,SW,1
501277,21/10/2024 00:00,,,,,78,27,3,SW,1
501277,21/10/2024 03:00,,,,,78,27,3,SW,1
501277,21/10/2024 06:00,,,,,47,34,1,SW,1
501277,21/10/2024 09:00,,,,,47,34,1,W,8
501277,21/10/2024 12:00,24.0,34.0,47.0,94.0,88,25,60,W,8
501277,21/10/2024 15:00,,,,,88,25,1,W,8
501277,21/10/2024 18:00,,,,,94,24,4,W,8
501277,21/10/2024 21:00,,,,,94,24,4,SW,3
501277,22/10/2024 00:00,,,,,77,27,1,SW,3
501277,22/10/2024 06:00,,,,,44,35,1,SW,3
501277,22/10/2024 12:00,24.0,35.0,44.0,96.0,77,27,4,W,5
501277,22/10/2024 18:00,,,,,96,24,1,W,5
501277,23/10/2024 00:00,,,,,80,26,0,S,2
501277,23/10/2024 06:00,,,,,46,34,1,S,2
501277,23/10/2024 12:00,24.0,34.0,46.0,89.0,82,26,1,SW,3
501277,23/10/2024 18:00,,,,,89,24,1,SW,3
501277,24/10/2024 00:00,,,,,76,27,0,S,7
501277,24/10/2024 06:00,,,,,52,33,3,S,7
501277,24/10/2024 12:00,24.0,33.0,52.0,89.0,89,25,61,W,8
501277,24/10/2024 18:00,,,,,79,24,0,W,8
501277,25/10/2024 00:00,,,,,71,27,1,S,16
501278,15/10/2024 00:00,,,,,57,26,4,S,19
501278,15/10/2024 01:00,,,,,49,28,4,S,19
501278,15/10/2024 02:00,,,,,43,29,4,S,22
501278,15/10/2024 03:00,,,,,41,31,4,S,22
501278,15/10/2024 04:00,,,,,37,32,4,S,22
501278,15/10/2024 05:00,,,,,36,32,4,S,22
501278,15/10/2024 06:00,,,,,34,32,4,S,22
501278,15/10/2024 07:00,,,,,35,32,4,S,22
501278,15/10/2024 08:00,,,,,36,31,4,S,22
501278,15/10/2024 09:00,,,,,40,30,4,S,22
501278,15/10/2024 10:00,,,,,44,28,4,S,22
501278,15/10/2024 11:00,,,,,48,27,4,S,14
501278,15/10/2024 12:00,21.0,32.0,33.0,57.0,45,26,4,S,14
501278,15/10/2024 13:00,,,,,39,25,4,S,14
501278,15/10/2024 14:00,,,,,36,24,4,S,10
501278,15/10/2024 15:00,,,,,34,24,4,S,10
501278,15/10/2024 16:00,,,,,33,23,4,S,10
501278,15/10/2024 17:00,,,,,34,23,4,SW,8
501278,15/10/2024 18:00,,,,,36,22,4,SW,8
501278,15/10/2024 19:00,,,,,38,22,4,SW,8
501278,15/10/2024 20:00,,,,,40,21,4,S,9
501278,15/10/2024 21:00,,,,,46,21,4,S,9
501278,15/10/2024 22:00,,,,,53,21,4,S,9
501278,15/10/2024 23:00,,,,,51,23,4,S,14
501278,16/10/2024 00:00,,,,,46,26,4,S,14
501278,16/10/2024 01:00,,,,,42,28,4,S,14
501278,16/10/2024 02:00,,,,,38,29,4,S,20
501278,16/10/2024 03:00,,,,,38,30,4,S,20
501278,16/10/2024 04:00,,,,,38,31,3,S,20
501278,16/10/2024 05:00,,,,,36,32,3,S,13
501278,16/10/2024 06:00,,,,,38,32,60,S,13
501278,16/10/2024 07:00,,,,,41,31,60,S,13
501278,16/10/2024 08:00,,,,,46,29,4,S,17
501278,16/10/2024 09:00,,,,,52,28,4,S,17
501278,16/10/2024 10:00,,,,,59,26,3,S,17
501278,16/10/2024 11:00,,,,,64,25,1,S,18
501278,16/10/2024 12:00,20.0,32.0,36.0,82.0,68,24,1,S,18
501278,16/10/2024 13:00,,,,,71,24,1,S,18
501278,16/10/2024 14:00,,,,,74,23,1,S,12
501278,16/10/2024 15:00,,,,,77,22,1,S,12
501278,16/10/2024 16:00,,,,,78,22,1,S,12
501278,16/10/2024 17:00,,,,,79,22,1,S,12
501278,16/10/2024 18:00,,,,,81,21,1,S,12
501278,16/10/2024 19:00,,,,,82,21,1,S,12
501278,16/10/2024 20:00,,,,,82,21,5,SW,10
501278,16/10/2024 21:00,,,,,81,20,4,SW,10
501278,16/10/2024 22:00,,,,,80,20,45,SW,10
501278,16/10/2024 23:00,,,,,71,22,4,S,11
501278,17/10/2024 00:00,,,,,60,25,4,S,11
501278,17/10/2024 01:00,,,,,51,27,4,S,11
501278,17/10/2024 02:00,,,,,43,29,4,S,11
501278,17/10/2024 03:00,,,,,40,30,4,S,11
501278,17/10/2024 04:00,,,,,39,31,1,S,11
501278,17/10/2024 05:00,,,,,39,31,3,S,11
501278,17/10/2024 06:00,,,,,40,31,4,S,11
501278,17/10/2024 07:00,,,,,42,31,1,S,11
501278,17/10/2024 08:00,,,,,47,29,1,S,11
501278,17/10/2024 09:00,,,,,52,27,1,S,11
501278,17/10/2024 10:00,,,,,57,26,1,S,18
501278,17/10/2024 11:00,,,,,61,25,1,S,18
501278,17/10/2024 12:00,21.0,31.0,39.0,75.0,65,24,1,S,18
501278,17/10/2024 13:00,,,,,67,23,1,S,18
501278,17/10/2024 14:00,,,,,69,23,0,S,18
501278,17/10/2024 15:00,,,,,70,22,0,S,18
501278,17/10/2024 16:00,,,,,71,22,0,S,11
501278,17/10/2024 17:00,,,,,72,22,1,S,11
501278,17/10/2024 18:00,,,,,73,21,1,S,11
501278,17/10/2024 19:00,,,,,73,21,1,S,11
501278,17/10/2024 20:00,,,,,74,21,1,S,11
501278,17/10/2024 21:00,,,,,75,21,3,S,11
501278,17/10/2024 22:00,,,,,75,21,1,S,8
501278,17/10/2024 23:00,,,,,66,23,0,S,8
501278,18/10/2024 00:00,,,,,58,25,0,S,8
501278,18/10/2024 03:00,,,,,44,30,1,S,8
501278,18/10/2024 06:00,,,,,41,32,1,NE,7
501278,18/10/2024 09:00,,,,,53,28,3,NE,7
501278,18/10/2024 12:00,21.0,32.0,41.0,84.0,68,25,1,S,10
501278,18/10/2024 15:00,,,,,80,23,0,S,10
501278,18/10/2024 18:00,,,,,82,21,1,SW,4
501278,18/10/2024 21:00,,,,,84,21,1,SW,4
501278,19/10/2024 00:00,,,,,61,26,1,SE,6
501278,19/10/2024 03:00,,,,,40,31,3,SE,6
501278,19/10/2024 06:00,,,,,47,30,3,SE,6
501278,19/10/2024 09:00,,,,,59,28,3,S,7
501278,19/10/2024 12:00,21.0,31.0,40.0,90.0,75,25,1,S,7
501278,19/10/2024 15:00,,,,,86,23,0,S,7
501278,19/10/2024 18:00,,,,,88,22,1,S,7
501278,19/10/2024 21:00,,,,,90,21,1,S,8
501278,20/10/2024 00:00,,,,,70,25,0,S,8
501278,20/10/2024 03:00,,,,,41,31,1,S,8
501278,20/10/2024 06:00,,,,,47,31,1,S,8
501278,20/10/2024 09:00,,,,,64,27,1,S,9
501278,20/10/2024 12:00,22.0,31.0,41.0,88.0,82,24,1,S,9
501278,20/10/2024 15:00,,,,,82,24,1,S,9
501278,20/10/2024 18:00,,,,,88,22,4,S,9
501278,20/10/2024 21:00,,,,,88,22,4,SE,7
501278,21/10/2024 00:00,,,,,69,25,0,SE,7
501278,21/10/2024 03:00,,,,,69,25,0,SE,7
501278,21/10/2024 06:00,,,,,51,29,3,SE,7
501278,21/10/2024 09:00,,,,,51,29,60,S,11
501278,21/10/2024 12:00,21.0,29.0,51.0,88.0,78,24,60,S,11
501278,21/10/2024 15:00,,,,,78,24,1,S,11
501278,21/10/2024 18:00,,,,,88,21,3,S,11
501278,21/10/2024 21:00,,,,,88,21,3,S,10
501278,22/10/2024 00:00,,,,,74,25,4,S,10
501278,22/10/2024 06:00,,,,,61,29,4,S,10
501278,22/10/2024 12:00,22.0,29.0,61.0,89.0,79,25,3,S,7
501278,22/10/2024 18:00,,,,,89,22,1,S,7
501278,23/10/2024 00:00,,,,,73,25,1,S,13
501278,23/10/2024 06:00,,,,,61,29,3,S,13
501278,23/10/2024 12:00,22.0,29.0,61.0,92.0,88,23,1,S,7
501278,23/10/2024 18:00,,,,,92,22,1,S,7
501278,24/10/2024 00:00,,,,,76,25,0,S,11
501278,24/10/2024 06:00,,,,,47,31,1,S,11
501278,24/10/2024 12:00,20.0,31.0,47.0,90.0,84,24,1,S,7
501278,24/10/2024 18:00,,,,,90,20,4,S,7
501278,25/10/2024 00:00,,,,,73,24,1,S,6
501279,15/10/2024 00:00,,,,,73,28,4,SW,0
501279,15/10/2024 01:00,,,,,65,29,4,SW,0
501279,15/10/2024 02:00,,,,,57,31,4,E,5
501279,15/10/2024 03:00,,,,,49,33,4,E,5
501279,15/10/2024 04:00,,,,,41,34,4,E,5
501279,15/10/2024 05:00,,,,,34,36,4,E,17
501279,15/10/2024 06:00,,,,,33,37,4,E,17
501279,15/10/2024 07:00,,,,,35,36,4,E,17
501279,15/10/2024 08:00,,,,,40,34,4,E,22
501279,15/10/2024 09:00,,,,,43,33,4,E,22
501279,15/10/2024 10:00,,,,,50,31,1,E,22
501279,15/10/2024 11:00,,,,,64,30,1,N,13
501279,15/10/2024 12:00,25.0,37.0,33.0,81.0,71,29,3,N,13
501279,15/10/2024 13:00,,,,,65,29,3,N,13
501279,15/10/2024 14:00,,,,,57,29,3,E,15
501279,15/10/2024 15:00,,,,,58,29,3,E,15
501279,15/10/2024 16:00,,,,,64,28,4,E,15
501279,15/10/2024 17:00,,,,,76,27,4,NW,4
501279,15/10/2024 18:00,,,,,81,26,4,NW,4
501279,15/10/2024 19:00,,,,,73,26,4,NW,4
501279,15/10/2024 20:00,,,,,60,26,4,W,7
501279,15/10/2024 21:00,,,,,57,25,4,W,7
501279,15/10/2024 22:00,,,,,59,25,4,W,7
501279,15/10/2024 23:00,,,,,57,26,4,SW,2
501279,16/10/2024 00:00,,,,,51,28,4,SW,2
501279,16/10/2024 01:00,,,,,44,30,4,SW,2
501279,16/10/2024 02:00,,,,,41,32,4,NE,4
501279,16/10/2024 03:00,,,,,37,33,4,NE,4
501279,16/10/2024 04:00,,,,,34,35,1,NE,4
501279,16/10/2024 05:00,,,,,30,36,1,E,15
501279,16/10/2024 06:00,,,,,28,36,1,E,15
501279,16/10/2024 07:00,,,,,30,35,3,E,15
501279,16/10/2024 08:00,,,,,33,34,3,SE,20
501279,16/10/2024 09:00,,,,,38,33,3,SE,20
501279,16/10/2024 10:00,,,,,42,32,4,SE,20
501279,16/10/2024 11:00,,,,,48,31,3,E,13
501279,16/10/2024 12:00,24.0,36.0,28.0,79.0,53,30,3,E,13
501279,16/10/2024 13:00,,,,,55,29,4,E,13
501279,16/10/2024 14:00,,,,,58,28,3,E,8
501279,16/10/2024 15:00,,,,,61,28,1,E,8
501279,16/10/2024 16:00,,,,,62,27,1,E,8
501279,16/10/2024 17:00,,,,,66,26,1,NW,7
501279,16/10/2024 18:00,,,,,71,26,1,NW,7
501279,16/10/2024 19:00,,,,,74,25,1,NW,7
501279,16/10/2024 20:00,,,,,76,25,1,SW,3
501279,16/10/2024 21:00,,,,,78,24,3,SW,3
501279,16/10/2024 22:00,,,,,79,24,4,SW,3
501279,16/10/2024 23:00,,,,,74,25,4,S,3
501279,17/10/2024 00:00,,,,,63,27,4,S,3
501279,17/10/2024 01:00,,,,,52,29,4,S,3
501279,17/10/2024 02:00,,,,,45,31,3,S,3
501279,17/10/2024 03:00,,,,,40,33,3,S,3
501279,17/10/2024 04:00,,,,,38,34,1,E,8
501279,17/10/2024 05:00,,,,,36,35,1,E,8
501279,17/10/2024 06:00,,,,,34,35,1,E,8
501279,17/10/2024 07:00,,,,,35,35,1,E,8
501279,17/10/2024 08:00,,,,,39,34,1,E,8
501279,17/10/2024 09:00,,,,,43,33,1,E,8
501279,17/10/2024 10:00,,,,,47,31,0,E,7
501279,17/10/2024 11:00,,,,,51,30,1,E,7
501279,17/10/2024 12:00,24.0,35.0,34.0,73.0,57,30,1,E,7
501279,17/10/2024 13:00,,,,,58,29,1,E,7
501279,17/10/2024 14:00,,,,,60,29,0,E,7
501279,17/10/2024 15:00,,,,,63,28,0,E,7
501279,17/10/2024 16:00,,,,,64,27,0,W,3
501279,17/10/2024 17:00,,,,,66,27,0,W,3
501279,17/10/2024 18:00,,,,,69,26,0,W,3
501279,17/10/2024 19:00,,,,,70,25,0,W,3
501279,17/10/2024 20:00,,,,,71,25,3,W,3
501279,17/10/2024 21:00,,,,,72,25,3,W,3
501279,17/10/2024 22:00,,,,,73,24,1,S,3
501279,17/10/2024 23:00,,,,,68,25,1,S,3
501279,18/10/2024 00:00,,,,,59,28,0,S,3
501279,18/10/2024 03:00,,,,,41,33,0,S,3
501279,18/10/2024 06:00,,,,,36,35,3,E,10
501279,18/10/2024 09:00,,,,,54,31,1,E,10
501279,18/10/2024 12:00,27.0,35.0,36.0,73.0,62,29,1,E,13
501279,18/10/2024 15:00,,,,,65,29,1,E,13
501279,18/10/2024 18:00,,,,,71,27,1,E,5
501279,18/10/2024 21:00,,,,,73,27,0,E,5
501279,19/10/2024 00:00,,,,,65,29,3,SE,7
501279,19/10/2024 03:00,,,,,47,33,1,SE,7
501279,19/10/2024 06:00,,,,,48,34,4,SE,7
501279,19/10/2024 09:00,,,,,54,32,4,SE,10
501279,19/10/2024 12:00,25.0,34.0,47.0,90.0,64,29,1,SE,10
501279,19/10/2024 15:00,,,,,84,26,3,SE,10
501279,19/10/2024 18:00,,,,,87,25,4,SE,10
501279,19/10/2024 21:00,,,,,90,25,4,NW,3
501279,20/10/2024 00:00,,,,,78,27,4,NW,3
501279,20/10/2024 03:00,,,,,58,31,4,NW,3
501279,20/10/2024 06:00,,,,,59,31,3,NW,3
501279,20/10/2024 09:00,,,,,69,29,1,NW,8
501279,20/10/2024 12:00,26.0,31.0,58.0,88.0,78,27,1,NW,8
501279,20/10/2024 15:00,,,,,78,27,1,NW,8
501279,20/10/2024 18:00,,,,,88,26,4,NW,8
501279,20/10/2024 21:00,,,,,88,26,4,SW,2
501279,21/10/2024 00:00,,,,,77,27,1,SW,2
501279,21/10/2024 03:00,,,,,77,27,1,SW,2
501279,21/10/2024 06:00,,,,,54,32,1,SW,2
501279,21/10/2024 09:00,,,,,54,32,1,W,5
501279,21/10/2024 12:00,26.0,32.0,54.0,88.0,82,27,60,W,5
501279,21/10/2024 15:00,,,,,82,27,60,W,5
501279,21/10/2024 18:00,,,,,88,26,3,W,5
501279,21/10/2024 21:00,,,,,88,26,3,W,5
501279,22/10/2024 00:00,,,,,75,28,1,W,5
501279,22/10/2024 06:00,,,,,49,34,1,W,5
501279,22/10/2024 12:00,26.0,34.0,49.0,88.0,72,29,3,NE,3
501279,22/10/2024 18:00,,,,,88,26,1,NE,3
501279,23/10/2024 00:00,,,,,78,27,0,SW,1
501279,23/10/2024 06:00,,,,,44,34,1,SW,1
501279,23/10/2024 12:00,26.0,34.0,44.0,87.0,79,27,1,NE,7
501279,23/10/2024 18:00,,,,,87,26,0,NE,7
501279,24/10/2024 00:00,,,,,75,28,1,SE,5
501279,24/10/2024 06:00,,,,,46,34,1,SE,5
501279,24/10/2024 12:00,26.0,34.0,46.0,80.0,80,27,60,NW,12
501279,24/10/2024 18:00,,,,,78,26,1,NW,12
501279,25/10/2024 00:00,,,,,70,28,1,W,5
501280,15/10/2024 00:00,,,,,77,25,4,NW,6
501280,15/10/2024 01:00,,,,,70,27,4,NW,6
501280,15/10/2024 02:00,,,,,63,28,4,W,7
501280,15/10/2024 03:00,,,,,56,30,4,W,7
501280,15/10/2024 04:00,,,,,51,31,4,W,7
501280,15/10/2024 05:00,,,,,46,32,4,SW,8
501280,15/10/2024 06:00,,,,,43,32,4,SW,8
501280,15/10/2024 07:00,,,,,41,32,4,SW,8
501280,15/10/2024 08:00,,,,,41,31,4,SW,11
501280,15/10/2024 09:00,,,,,47,29,4,SW,11
501280,15/10/2024 10:00,,,,,56,27,4,SW,11
501280,15/10/2024 11:00,,,,,64,26,4,NW,7
501280,15/10/2024 12:00,20.0,32.0,41.0,79.0,64,25,4,NW,7
501280,15/10/2024 13:00,,,,,63,24,4,NW,7
501280,15/10/2024 14:00,,,,,67,23,4,SW,5
501280,15/10/2024 15:00,,,,,69,23,4,SW,5
501280,15/10/2024 16:00,,,,,69,22,4,SW,5
501280,15/10/2024 17:00,,,,,67,22,4,SW,5
501280,15/10/2024 18:00,,,,,72,21,4,SW,5
501280,15/10/2024 19:00,,,,,78,20,4,SW,5
501280,15/10/2024 20:00,,,,,79,21,4,W,4
501280,15/10/2024 21:00,,,,,76,21,4,W,4
501280,15/10/2024 22:00,,,,,76,21,4,W,4
501280,15/10/2024 23:00,,,,,71,23,4,NW,3
501280,16/10/2024 00:00,,,,,69,25,4,NW,3
501280,16/10/2024 01:00,,,,,66,27,4,NW,3
501280,16/10/2024 02:00,,,,,59,28,4,SW,10
501280,16/10/2024 03:00,,,,,53,30,4,SW,10
501280,16/10/2024 04:00,,,,,50,31,4,SW,10
501280,16/10/2024 05:00,,,,,50,31,4,SW,16
501280,16/10/2024 06:00,,,,,50,30,3,SW,16
501280,16/10/2024 07:00,,,,,51,30,3,SW,16
501280,16/10/2024 08:00,,,,,54,29,4,SW,14
501280,16/10/2024 09:00,,,,,59,28,4,SW,14
501280,16/10/2024 10:00,,,,,65,26,4,SW,14
501280,16/10/2024 11:00,,,,,71,25,3,W,8
501280,16/10/2024 12:00,21.0,31.0,50.0,92.0,76,24,3,W,8
501280,16/10/2024 13:00,,,,,79,24,1,W,8
501280,16/10/2024 14:00,,,,,81,24,1,NW,3
501280,16/10/2024 15:00,,,,,84,23,1,NW,3
501280,16/10/2024 16:00,,,,,86,23,1,NW,3
501280,16/10/2024 17:00,,,,,90,22,1,NW,4
501280,16/10/2024 18:00,,,,,91,22,1,NW,4
501280,16/10/2024 19:00,,,,,90,21,5,NW,4
501280,16/10/2024 20:00,,,,,90,21,5,NW,3
501280,16/10/2024 21:00,,,,,91,21,5,NW,3
501280,16/10/2024 22:00,,,,,92,21,45,NW,3
501280,16/10/2024 23:00,,,,,86,22,4,NW,3
501280,17/10/2024 00:00,,,,,78,24,4,NW,3
501280,17/10/2024 01:00,,,,,68,26,4,NW,3
501280,17/10/2024 02:00,,,,,60,28,4,NW,3
501280,17/10/2024 03:00,,,,,54,29,4,NW,3
501280,17/10/2024 04:00,,,,,50,30,4,SW,19
501280,17/10/2024 05:00,,,,,49,30,1,SW,19
501280,17/10/2024 06:00,,,,,50,30,1,SW,19
501280,17/10/2024 07:00,,,,,51,29,3,SW,19
501280,17/10/2024 08:00,,,,,53,29,1,SW,19
501280,17/10/2024 09:00,,,,,56,28,1,SW,19
501280,17/10/2024 10:00,,,,,59,26,1,W,6
501280,17/10/2024 11:00,,,,,63,25,3,W,6
501280,17/10/2024 12:00,21.0,30.0,49.0,79.0,65,25,1,W,6
501280,17/10/2024 13:00,,,,,69,24,1,W,6
501280,17/10/2024 14:00,,,,,71,24,1,W,6
501280,17/10/2024 15:00,,,,,73,23,45,W,6
501280,17/10/2024 16:00,,,,,76,23,45,NW,1
501280,17/10/2024 17:00,,,,,77,22,45,NW,1
501280,17/10/2024 18:00,,,,,76,22,1,NW,1
501280,17/10/2024 19:00,,,,,76,22,1,NW,1
501280,17/10/2024 20:00,,,,,77,22,1,NW,1
501280,17/10/2024 21:00,,,,,78,22,3,NW,1
501280,17/10/2024 22:00,,,,,79,21,1,W,2
