Date;Open
09/13/2019;7.225
09/12/2019;7.250
09/11/2019;7.000
09/10/2019;6.900
09/09/2019;7.075
09/06/2019;7.025
09/05/2019;7.000
09/04/2019;6.975
09/03/2019;7.175
09/02/2019;7.225
08/30/2019;7.125
08/29/2019;7.050
08/28/2019;7.025
08/27/2019;7.050
08/26/2019;7.100
08/23/2019;7.250
08/22/2019;7.300
08/21/2019;7.325
08/20/2019;7.425
08/19/2019;7.450
08/16/2019;7.400
08/15/2019;7.350
08/14/2019;7.500
08/13/2019;7.550
08/12/2019;7.500
08/09/2019;7.500
08/08/2019;7.450
08/07/2019;7.275
08/06/2019;7.300
08/05/2019;7.600
08/02/2019;7.700
08/01/2019;7.875
07/31/2019;7.875
07/30/2019;7.800
07/29/2019;7.825
07/26/2019;7.650
07/25/2019;7.725
07/24/2019;7.700
07/23/2019;7.825
07/22/2019;7.800
07/19/2019;7.800
07/18/2019;7.900
07/17/2019;8.000
07/16/2019;8.075
07/15/2019;8.150
07/12/2019;8.050
07/11/2019;8.025
07/10/2019;7.950
07/09/2019;7.825
07/08/2019;7.750
07/05/2019;7.925
07/04/2019;8.050
07/03/2019;7.950
07/02/2019;8.050
07/01/2019;8.050
06/28/2019;8.025
06/27/2019;7.975
06/26/2019;7.850
06/25/2019;8.025
06/24/2019;7.900
06/21/2019;8.000
06/20/2019;8.000
06/19/2019;7.900
06/18/2019;7.775
06/17/2019;7.900
06/14/2019;7.875
06/13/2019;7.875
06/12/2019;7.900
06/11/2019;7.875
06/10/2019;7.850
05/31/2019;7.600
05/29/2019;7.450
05/28/2019;7.700
05/27/2019;7.600
05/24/2019;7.600
05/23/2019;7.350
05/22/2019;7.325
05/21/2019;7.275
05/20/2019;7.000
05/17/2019;7.500
05/16/2019;7.350
05/15/2019;7.525
05/14/2019;7.450
05/13/2019;7.575
05/10/2019;7.550
05/09/2019;7.450
05/08/2019;7.500
05/07/2019;7.675
05/06/2019;7.500
05/03/2019;7.700
05/02/2019;7.700
04/30/2019;7.825
04/29/2019;7.700
04/26/2019;7.550
04/25/2019;7.650
04/24/2019;7.700
04/23/2019;7.700
04/22/2019;7.800
04/18/2019;7.800
04/16/2019;7.375
04/15/2019;7.400
04/12/2019;7.350
04/11/2019;7.575
04/10/2019;7.650
04/09/2019;7.575
04/08/2019;7.600
04/05/2019;7.675
04/04/2019;7.500
04/02/2019;7.525
04/01/2019;7.500
03/29/2019;7.400
03/28/2019;7.300
03/27/2019;7.425
03/26/2019;7.275
03/25/2019;7.250
03/22/2019;7.475
03/21/2019;7.500
03/20/2019;7.400
03/19/2019;7.175
03/18/2019;7.150
03/15/2019;6.925
03/14/2019;6.800
03/13/2019;6.800
03/12/2019;6.825
03/11/2019;6.950
03/08/2019;7.050
03/06/2019;7.000
03/05/2019;7.050
03/04/2019;7.175
03/01/2019;7.150
02/28/2019;7.225
02/27/2019;7.200
02/26/2019;7.275
02/25/2019;7.150
02/22/2019;7.275
02/21/2019;7.125
02/20/2019;7.250
02/19/2019;7.275
02/18/2019;7.300
02/15/2019;7.150
02/14/2019;7.350
02/13/2019;7.425
02/12/2019;7.675
02/11/2019;7.600
02/08/2019;7.500
02/07/2019;7.475
02/06/2019;7.450
02/04/2019;7.500
02/01/2019;7.500
01/31/2019;7.325
01/30/2019;7.125
01/29/2019;7.175
01/28/2019;7.375
01/25/2019;7.475
01/24/2019;7.475
01/23/2019;7.575
01/22/2019;7.725
01/21/2019;7.825
01/18/2019;7.900
01/17/2019;7.800
01/16/2019;7.800
01/15/2019;7.750
01/14/2019;7.750
01/11/2019;7.750
01/10/2019;7.625
01/09/2019;7.500
01/08/2019;7.425
01/07/2019;7.500
01/04/2019;7.175
01/03/2019;7.275
01/02/2019;7.400
12/28/2018;7.350
12/27/2018;7.325
12/26/2018;7.150
12/21/2018;7.250
12/20/2018;7.425
12/19/2018;7.350
12/18/2018;7.250
12/17/2018;7.450
12/14/2018;7.650
12/13/2018;7.500
12/12/2018;7.475
12/11/2018;7.450
12/10/2018;7.375
12/07/2018;7.575
12/06/2018;7.400
12/05/2018;7.600
12/04/2018;7.575
12/03/2018;7.550
