Date;Open
03/05/2019;7050
03/04/2019;7175
03/01/2019;7150
02/28/2019;7225
02/27/2019;7200
02/26/2019;7275
02/25/2019;7150
02/22/2019;7275
02/21/2019;7125
02/20/2019;7250
02/19/2019;7275
02/18/2019;7300
02/15/2019;7150
02/14/2019;7350
02/13/2019;7425
02/12/2019;7675
02/11/2019;7600
02/08/2019;7500
02/07/2019;7475
02/06/2019;7450
02/04/2019;7500
02/01/2019;7500
01/31/2019;7325
01/30/2019;7125
01/29/2019;7175
01/28/2019;7375
01/25/2019;7475
01/24/2019;7475
01/23/2019;7575
01/22/2019;7725
01/21/2019;7825
01/18/2019;7900
01/17/2019;7800
01/16/2019;7800
01/15/2019;7750
01/14/2019;7750
01/11/2019;7750
01/10/2019;7625
01/09/2019;7500
01/08/2019;7425
01/07/2019;7500
01/04/2019;7175
01/03/2019;7275
01/02/2019;7400
12/28/2018;7350
12/27/2018;7325
12/26/2018;7150
12/21/2018;7250
12/20/2018;7425
12/19/2018;7350
12/18/2018;7250
12/17/2018;7450
12/14/2018;7650
12/13/2018;7500
12/12/2018;7475
12/11/2018;7450
12/10/2018;7375
12/07/2018;7575
12/06/2018;7400
12/05/2018;7600
12/04/2018;7575
12/03/2018;7550
