Date;Price;Open;High;Low;Vol;Change
08/22/2022;4263;4213;4275;4175;121.40M;0.29%
08/19/2022;4250;4300;4325;4250;48.29M;-1.16%
08/18/2022;4300;4388;4400;4288;116.69M;0.88%
08/16/2022;4263;4275;4325;4238;109.26M;0.89%
08/15/2022;4225;4225;4275;4200;44.46M;-0.29%
08/12/2022;4238;4263;4288;4213;63.55M;-0.59%
08/11/2022;4263;4313;4338;4213;106.63M;-0.87%
08/10/2022;4300;4175;4300;4125;79.95M;1.47%
08/09/2022;4238;4213;4300;4200;117.15M;1.50%
08/08/2022;4175;4125;4175;4113;82.52M;1.21%
08/05/2022;4125;4138;4150;4088;64.15M;0.00%
08/04/2022;4125;4150;4150;4075;59.80M;0.00%
08/03/2022;4125;4088;4125;4025;55.82M;0.92%
08/02/2022;4088;4000;4088;3988;57.46M;2.51%
08/01/2022;3988;4100;4113;3988;95.91M;-3.63%
07/29/2022;4138;4113;4175;4075;132.71M;2.80%
07/28/2022;4025;4013;4100;4013;94.43M;-0.62%
07/27/2022;4050;4025;4063;4000;87.44M;1.25%
07/26/2022;4000;3913;4013;3900;58.32M;2.89%
07/25/2022;3888;3938;3950;3888;30.75M;-0.96%
07/22/2022;3925;3963;3963;3888;54.46M;-0.63%
07/21/2022;3950;4000;4000;3863;125.70M;0.00%
07/20/2022;3950;3775;3975;3775;215.71M;6.40%
07/19/2022;3713;3675;3725;3638;128.96M;1.02%
07/18/2022;3675;3613;3675;3613;152.08M;2.44%
07/15/2022;3588;3650;3700;3588;191.95M;-1.37%
07/14/2022;3638;3625;3688;3600;158.44M;0.00%
07/13/2022;3638;3700;3713;3638;142.49M;-2.02%
07/12/2022;3713;3738;3738;3688;51.52M;-0.67%
07/11/2022;3738;3738;3763;3700;22.86M;0.00%
07/08/2022;3738;3775;3775;3700;57.16M;0.67%
07/07/2022;3713;3750;3775;3713;120.44M;-1.33%
07/06/2022;3763;3825;3825;3675;180.81M;-1.63%
07/05/2022;3825;3725;3863;3725;90.92M;3.38%
07/04/2022;3700;3788;3838;3638;246.42M;-2.63%
07/01/2022;3800;3938;3963;3788;191.67M;-4.10%
06/30/2022;3963;4000;4050;3950;125.51M;-0.31%
06/29/2022;3975;4050;4063;3975;93.08M;-2.15%
06/28/2022;4063;4075;4100;4000;97.27M;-1.22%
06/27/2022;4113;4200;4200;4038;77.47M;-0.90%
06/24/2022;4150;4100;4150;4075;60.64M;1.84%
06/23/2022;4075;4075;4113;4050;48.82M;0.00%
06/22/2022;4075;4100;4138;4063;88.31M;-1.21%
06/21/2022;4125;4150;4175;4100;63.00M;0.00%
06/20/2022;4125;4050;4125;4025;74.98M;2.17%
06/17/2022;4038;4088;4125;4038;156.84M;-3.58%
06/16/2022;4188;4250;4250;4150;186.69M;0.90%
06/15/2022;4150;4063;4163;4063;142.40M;1.22%
06/14/2022;4100;4000;4100;4000;100.14M;1.23%
06/13/2022;4050;4000;4050;3975;122.47M;-0.92%
06/10/2022;4088;4138;4163;4075;165.12M;-2.97%
06/09/2022;4213;4200;4250;4175;216.80M;0.30%
06/08/2022;4200;4113;4213;4075;153.41M;1.20%
06/07/2022;4150;4100;4175;4075;132.67M;1.84%
06/06/2022;4075;4100;4175;4013;148.78M;-0.61%
06/03/2022;4100;4138;4150;4100;147.96M;0.00%
06/02/2022;4100;4163;4175;4025;203.02M;-3.53%
05/31/2022;4250;4138;4250;4113;262.05M;3.66%
05/30/2022;4100;4100;4100;4000;117.62M;1.23%
05/27/2022;4050;4000;4063;3975;155.08M;3.18%
05/25/2022;3925;3950;4025;3913;132.64M;-0.95%
05/24/2022;3963;3975;4025;3950;134.56M;0.63%
05/23/2022;3938;4025;4038;3900;144.01M;-1.56%
05/20/2022;4000;3975;4025;3975;106.87M;1.27%
05/19/2022;3950;3900;3963;3875;127.74M;0.00%
05/18/2022;3950;3988;4013;3900;162.52M;0.64%
05/17/2022;3925;3900;4000;3900;149.55M;0.64%
05/13/2022;3900;3938;3950;3875;165.51M;-0.95%
05/12/2022;3938;3988;4025;3863;162.73M;-1.56%
05/11/2022;4000;4050;4100;4000;198.92M;-1.23%
05/10/2022;4050;3913;4088;3913;498.44M;-2.70%
05/09/2022;4163;4313;4338;4163;351.64M;-6.98%
04/28/2022;4475;4388;4538;4338;443.16M;8.81%
04/27/2022;4113;4138;4213;4113;118.27M;-1.50%
04/26/2022;4175;4125;4213;4113;131.93M;1.52%
04/25/2022;4113;4100;4225;4013;179.08M;-0.60%
04/22/2022;4138;4100;4163;4038;168.30M;-0.30%
04/21/2022;4150;4000;4200;3963;337.36M;5.73%
04/20/2022;3925;3825;3950;3813;164.35M;3.63%
04/19/2022;3788;3813;3838;3788;104.51M;-0.66%
04/18/2022;3813;3838;3863;3788;101.50M;-0.65%
04/14/2022;3838;3863;3875;3825;63.28M;-0.65%
04/13/2022;3863;3838;3875;3825;90.56M;0.32%
04/12/2022;3850;3838;3875;3813;92.69M;0.33%
04/11/2022;3838;3850;3875;3825;107.97M;-0.32%
04/08/2022;3850;3900;3900;3838;94.62M;0.00%
04/07/2022;3850;3838;3888;3813;136.16M;0.33%
04/06/2022;3838;3900;3900;3825;129.48M;-1.92%
04/05/2022;3913;3900;3938;3900;82.38M;0.00%
04/04/2022;3913;3913;3950;3888;82.01M;-0.63%
04/01/2022;3938;3950;3950;3888;62.91M;-0.32%
03/31/2022;3950;3963;3988;3925;69.17M;0.32%
03/30/2022;3938;3975;3988;3925;82.48M;-0.63%
03/29/2022;3963;3988;4013;3938;160.11M;0.63%
03/28/2022;3938;3938;3950;3900;95.35M;0.32%
03/25/2022;3925;3975;3988;3888;136.08M;-0.95%
03/24/2022;3963;3850;3963;3850;210.91M;1.93%
03/23/2022;3888;3838;3900;3825;183.89M;1.30%
03/22/2022;3838;3850;3875;3825;112.67M;0.33%
03/21/2022;3825;3838;3863;3800;162.36M;-3.47%
03/18/2022;3963;3988;4000;3938;212.23M;-0.31%
03/17/2022;3975;4000;4050;3975;235.56M;0.00%
03/16/2022;3975;3900;4025;3900;291.91M;2.25%
03/15/2022;3888;3900;3938;3888;146.74M;0.32%
03/14/2022;3875;3825;3913;3813;173.51M;1.31%
03/11/2022;3825;3863;3863;3800;122.40M;-0.33%
03/10/2022;3838;3850;3875;3800;105.80M;0.66%
03/09/2022;3813;3788;3863;3788;115.11M;0.99%
03/08/2022;3775;3813;3850;3775;104.07M;0.00%
03/07/2022;3775;3775;3813;3750;137.67M;-1.31%
03/04/2022;3825;3850;3863;3800;104.91M;0.33%
03/02/2022;3813;3825;3863;3775;110.82M;-0.33%
03/01/2022;3825;3838;3925;3825;149.53M;-0.65%
02/25/2022;3850;3863;3875;3825;163.30M;0.00%
02/24/2022;3850;3863;3938;3825;170.30M;-2.22%
02/23/2022;3938;3963;3975;3913;85.99M;0.00%
02/22/2022;3938;3913;3950;3888;69.48M;0.32%
02/21/2022;3925;3925;3963;3925;31.72M;0.00%
02/18/2022;3925;3913;3975;3875;81.30M;0.00%
02/17/2022;3925;3938;3938;3838;103.04M;0.00%
02/16/2022;3925;3963;3963;3875;74.79M;-0.63%
02/15/2022;3950;3900;3950;3838;67.80M;1.28%
02/14/2022;3900;3850;3900;3813;76.26M;0.97%
02/11/2022;3863;3888;3888;3825;81.58M;0.00%
02/10/2022;3863;3850;3875;3825;107.68M;0.65%
02/09/2022;3838;3850;3863;3800;107.36M;0.66%
02/08/2022;3813;3800;3863;3775;158.58M;1.67%
02/07/2022;3750;3825;3825;3738;68.87M;0.33%
02/04/2022;3738;3725;3763;3700;36.63M;0.00%
02/03/2022;3738;3738;3738;3675;60.20M;0.00%
02/02/2022;3738;3763;3763;3725;68.77M;0.00%
01/31/2022;3738;3888;3888;3725;101.70M;-2.29%
01/28/2022;3825;3813;3825;3775;121.15M;1.32%
01/27/2022;3775;3738;3800;3700;113.62M;1.00%
01/26/2022;3738;3650;3738;3613;140.64M;3.46%
01/25/2022;3613;3600;3625;3575;69.27M;-0.69%
01/24/2022;3638;3638;3638;3600;44.48M;-0.34%
01/21/2022;3650;3588;3650;3563;76.81M;1.74%
01/20/2022;3588;3550;3588;3513;53.07M;2.14%
01/19/2022;3513;3588;3600;3500;103.09M;-3.10%
01/18/2022;3625;3588;3625;3550;64.48M;0.69%
01/17/2022;3600;3625;3638;3575;43.19M;0.35%
01/14/2022;3588;3538;3613;3538;43.65M;0.70%
01/13/2022;3563;3575;3588;3550;35.76M;-0.35%
01/12/2022;3575;3525;3575;3525;34.25M;1.42%
01/11/2022;3525;3550;3550;3500;50.37M;0.00%
01/10/2022;3525;3538;3550;3525;44.38M;0.00%
01/07/2022;3525;3513;3550;3513;68.45M;0.36%
01/06/2022;3513;3538;3538;3475;65.65M;0.00%
01/05/2022;3513;3575;3588;3463;98.91M;-2.09%
01/04/2022;3588;3538;3600;3525;44.54M;1.77%
01/03/2022;3525;3550;3563;3513;31.00M;0.36%
12/30/2021;3513;3550;3563;3513;34.95M;-1.06%
12/29/2021;3550;3538;3563;3500;20.86M;0.71%
12/28/2021;3525;3525;3525;3488;39.84M;0.71%
12/27/2021;3500;3525;3550;3488;34.10M;-0.71%
12/24/2021;3525;3550;3575;3475;54.90M;-0.35%
12/23/2021;3538;3525;3575;3525;44.57M;0.35%
12/22/2021;3525;3588;3600;3525;34.81M;-1.40%
12/21/2021;3575;3575;3625;3550;49.86M;1.06%
12/20/2021;3538;3550;3575;3538;57.93M;-1.05%
12/17/2021;3575;3613;3613;3538;83.95M;-1.38%
12/16/2021;3625;3650;3663;3600;69.08M;-0.34%
12/15/2021;3638;3575;3663;3563;75.68M;1.39%
12/14/2021;3588;3563;3600;3550;65.06M;0.70%
12/13/2021;3563;3600;3613;3563;50.09M;-1.04%
12/10/2021;3600;3600;3613;3550;93.53M;-2.04%
12/09/2021;3675;3625;3675;3563;42.69M;2.80%
12/08/2021;3575;3638;3650;3575;56.06M;-2.05%
12/07/2021;3650;3588;3650;3588;64.29M;1.74%
12/06/2021;3588;3575;3625;3550;52.05M;0.35%
12/03/2021;3575;3600;3613;3550;46.11M;-0.69%
12/02/2021;3600;3538;3625;3500;70.42M;1.77%
12/01/2021;3538;3500;3563;3475;93.12M;1.07%
11/30/2021;3500;3625;3625;3475;219.34M;-2.44%
11/29/2021;3588;3550;3638;3463;112.67M;1.06%
11/26/2021;3550;3663;3663;3538;78.63M;-3.40%
11/25/2021;3675;3613;3688;3588;97.47M;2.80%
11/24/2021;3575;3563;3588;3550;56.22M;0.00%
11/23/2021;3575;3613;3638;3550;63.13M;-2.72%
11/22/2021;3675;3675;3750;3613;92.37M;1.38%
11/19/2021;3625;3588;3650;3575;101.13M;1.05%
11/18/2021;3588;3600;3613;3575;30.91M;-0.69%
11/17/2021;3613;3613;3625;3575;72.79M;0.00%
11/16/2021;3613;3525;3613;3513;76.14M;2.48%
11/15/2021;3525;3550;3575;3525;40.13M;-0.70%
11/12/2021;3550;3638;3638;3525;56.81M;-1.73%
11/11/2021;3613;3563;3613;3513;86.36M;1.05%
11/10/2021;3575;3438;3575;3438;156.12M;4.00%
11/09/2021;3438;3525;3550;3425;120.57M;-1.79%
11/08/2021;3500;3600;3600;3500;50.52M;-1.41%
11/05/2021;3550;3625;3625;3500;48.04M;-1.05%
11/04/2021;3588;3625;3650;3588;103.73M;0.70%
11/03/2021;3563;3488;3625;3463;107.56M;1.42%
11/02/2021;3513;3588;3600;3500;51.92M;-2.09%
11/01/2021;3588;3625;3625;3575;65.62M;0.00%
10/29/2021;3588;3588;3650;3575;160.95M;2.14%
10/28/2021;3513;3563;3575;3500;99.02M;-1.75%
10/27/2021;3575;3600;3613;3563;82.93M;-0.35%
10/26/2021;3588;3550;3600;3550;55.87M;0.70%
10/25/2021;3563;3588;3625;3563;76.30M;-1.04%
10/22/2021;3600;3550;3613;3538;65.78M;0.35%
10/21/2021;3588;3588;3663;3563;189.26M;-0.35%
10/19/2021;3600;3625;3625;3525;99.36M;0.35%
10/18/2021;3588;3600;3663;3575;152.95M;0.35%
10/15/2021;3575;3588;3600;3538;84.35M;-0.35%
10/14/2021;3588;3563;3588;3525;104.31M;1.06%
10/13/2021;3550;3538;3550;3475;135.00M;1.43%
10/12/2021;3500;3488;3525;3463;191.04M;1.45%
10/11/2021;3450;3450;3463;3400;123.02M;0.00%
10/08/2021;3450;3363;3488;3363;223.59M;2.99%
10/07/2021;3350;3325;3413;3313;253.20M;1.52%
10/06/2021;3300;3238;3338;3225;168.78M;2.72%
10/05/2021;3213;3225;3275;3188;94.89M;-0.77%
10/04/2021;3238;3088;3250;3075;156.69M;6.15%
10/01/2021;3050;3075;3100;3025;74.98M;-0.81%
09/30/2021;3075;3025;3075;3000;82.81M;2.50%
09/29/2021;3000;2975;3025;2963;56.47M;0.84%
09/28/2021;2975;2975;3013;2950;64.65M;0.85%
09/27/2021;2950;3000;3013;2950;68.50M;-1.26%
09/24/2021;2988;3038;3050;2963;50.28M;-1.65%
09/23/2021;3038;3063;3063;3013;40.61M;0.00%
09/22/2021;3038;2988;3050;2975;26.71M;1.67%
09/21/2021;2988;3013;3013;2963;45.15M;-0.83%
09/20/2021;3013;3013;3038;2963;57.57M;-0.41%
09/17/2021;3025;3063;3075;3025;82.45M;-1.63%
09/16/2021;3075;3088;3100;3063;61.34M;0.41%
09/15/2021;3063;3088;3100;3050;135.50M;0.41%
09/14/2021;3050;3075;3100;3038;84.93M;-0.81%
09/13/2021;3075;3050;3113;3025;104.81M;-0.81%
09/10/2021;3100;3138;3150;3088;107.58M;-2.36%
09/09/2021;3175;3150;3175;3063;93.33M;1.60%
09/08/2021;3125;3150;3150;3063;84.66M;0.00%
09/07/2021;3125;3125;3175;3113;70.45M;0.81%
09/06/2021;3100;3100;3163;3063;51.68M;1.22%
09/03/2021;3063;3050;3075;3000;50.76M;1.24%
09/02/2021;3025;3025;3050;2988;51.55M;0.83%
09/01/2021;3000;3050;3050;3000;70.08M;-1.64%
08/31/2021;3050;3000;3050;2975;135.70M;2.52%
08/30/2021;2975;2925;2975;2913;65.06M;2.59%
08/27/2021;2900;2913;2938;2888;35.77M;-0.43%
08/26/2021;2913;2925;2963;2913;55.05M;-2.10%
08/25/2021;2975;2938;2988;2925;60.73M;2.15%
08/24/2021;2913;2975;2988;2900;85.22M;-2.51%
08/23/2021;2988;2950;3000;2950;46.35M;1.27%
08/20/2021;2950;2950;2975;2900;62.84M;0.85%
08/19/2021;2925;3050;3050;2900;101.98M;-3.31%
08/18/2021;3025;3000;3088;2963;141.23M;1.26%
08/16/2021;2988;3000;3025;2925;53.07M;-0.42%
08/13/2021;3000;2988;3025;2950;41.77M;1.27%
08/12/2021;2963;2938;2975;2913;51.33M;2.16%
08/10/2021;2900;2900;2938;2888;54.89M;0.00%
08/09/2021;2900;3000;3013;2900;50.32M;-2.93%
08/06/2021;2988;3038;3050;2975;63.68M;-1.24%
08/05/2021;3025;2938;3038;2925;140.25M;3.86%
08/04/2021;2913;2913;2950;2888;67.41M;0.87%
08/03/2021;2888;2850;2900;2825;70.96M;1.76%
08/02/2021;2838;2888;2888;2813;68.57M;-0.44%
07/30/2021;2850;2913;2913;2850;92.13M;-0.87%
07/29/2021;2875;2950;2950;2875;68.17M;-2.54%
07/28/2021;2950;2875;2950;2875;41.27M;1.29%
07/27/2021;2913;2925;2950;2875;79.28M;0.43%
07/26/2021;2900;2988;3000;2900;77.16M;-2.93%
07/23/2021;2988;3000;3025;2975;37.46M;-1.24%
07/22/2021;3025;2988;3050;2975;55.17M;2.11%
07/21/2021;2963;2913;2975;2900;87.10M;3.04%
07/19/2021;2875;2900;2925;2875;31.46M;-2.13%
07/16/2021;2938;2938;2950;2913;39.57M;0.00%
07/15/2021;2938;2863;2950;2838;94.44M;3.07%
07/14/2021;2850;2900;2913;2825;59.23M;-1.30%
07/13/2021;2888;2925;2950;2888;65.12M;-0.43%
07/12/2021;2900;2938;2938;2888;39.69M;0.43%
07/09/2021;2888;2950;2950;2888;50.82M;-2.12%
07/08/2021;2950;2925;2950;2875;81.46M;2.61%
07/07/2021;2875;2888;2913;2838;96.69M;-0.43%
07/06/2021;2888;2950;2950;2875;56.07M;-1.28%
07/05/2021;2925;2988;2988;2900;29.24M;-1.68%
07/02/2021;2975;2988;3013;2963;80.42M;-0.42%
07/01/2021;2988;2975;3000;2950;87.39M;1.27%
06/30/2021;2950;2925;2975;2900;146.56M;2.16%
06/29/2021;2888;2925;2925;2850;96.97M;1.32%
06/28/2021;2850;2913;2950;2838;127.11M;-3.39%
06/25/2021;2950;3000;3013;2950;61.05M;-1.26%
06/24/2021;2988;3050;3050;2988;52.25M;-0.83%
06/23/2021;3013;3113;3113;3013;66.07M;-2.43%
06/22/2021;3088;3038;3125;3013;96.68M;2.49%
06/21/2021;3013;3050;3050;2975;138.95M;-2.82%
06/18/2021;3100;3088;3100;2975;201.34M;0.00%
06/17/2021;3100;3125;3138;3100;146.52M;-1.20%
06/16/2021;3138;3163;3175;3100;90.05M;-0.79%
06/15/2021;3163;3150;3163;3113;107.19M;0.80%
06/14/2021;3138;3150;3150;3113;50.04M;0.00%
06/11/2021;3138;3138;3150;3113;77.76M;1.21%
06/10/2021;3100;3088;3125;3063;43.54M;0.81%
06/09/2021;3075;3038;3088;3000;47.08M;2.50%
06/08/2021;3000;3075;3075;3000;57.08M;-2.04%
06/07/2021;3063;3100;3100;3038;42.51M;0.00%
06/04/2021;3063;3125;3163;3063;76.31M;-2.00%
06/03/2021;3125;3088;3138;3063;86.43M;2.46%
06/02/2021;3050;3075;3100;3038;157.34M;1.67%
05/31/2021;3000;2938;3050;2913;96.66M;3.45%
05/28/2021;2900;2913;2950;2888;78.31M;0.87%
05/27/2021;2875;3000;3000;2875;353.89M;-2.54%
05/25/2021;2950;2888;2975;2888;90.59M;2.61%
05/24/2021;2875;2938;2938;2875;54.90M;-1.29%
05/21/2021;2913;2863;2950;2838;140.45M;3.10%
05/20/2021;2825;2825;2875;2800;69.61M;-0.44%
05/19/2021;2838;2900;2925;2813;98.44M;-3.81%
05/18/2021;2950;2988;3000;2913;73.97M;-0.42%
05/17/2021;2963;2988;3000;2938;95.10M;0.42%
05/11/2021;2950;3000;3000;2925;69.38M;-1.26%
05/10/2021;2988;3013;3013;2975;35.48M;0.42%
05/07/2021;2975;3063;3063;2975;65.33M;-2.06%
05/06/2021;3038;3063;3063;3013;37.09M;0.41%
05/05/2021;3025;3075;3075;3025;45.85M;-0.82%
05/04/2021;3050;3025;3050;2988;56.36M;0.83%
05/03/2021;3025;3050;3075;3000;65.33M;-2.02%
04/30/2021;3088;3113;3125;3063;69.94M;-0.80%
04/29/2021;3113;3113;3138;3075;82.87M;0.40%
04/28/2021;3100;3050;3138;3050;161.16M;2.48%
04/27/2021;3025;2988;3038;2975;96.85M;1.26%
04/26/2021;2988;3050;3063;2975;115.31M;-2.85%
04/23/2021;3075;3025;3075;3013;104.93M;0.41%
04/22/2021;3063;3088;3113;3050;71.45M;0.00%
04/21/2021;3063;3075;3088;3063;65.43M;-1.21%
04/20/2021;3100;3100;3125;3088;63.88M;-0.40%
04/19/2021;3113;3125;3138;3100;43.60M;-1.19%
04/16/2021;3150;3175;3175;3125;63.19M;0.00%
04/15/2021;3150;3200;3200;3113;68.34M;-0.40%
04/14/2021;3163;3175;3200;3125;80.91M;0.40%
04/13/2021;3150;3100;3175;3100;76.33M;0.00%
04/12/2021;3150;3213;3250;3138;48.43M;-2.70%
04/09/2021;3238;3188;3275;3163;126.42M;3.19%
04/08/2021;3138;3125;3188;3100;88.45M;-0.79%
04/07/2021;3163;3150;3163;3125;46.42M;0.80%
04/06/2021;3138;3113;3150;3075;29.65M;0.80%
04/05/2021;3113;3150;3150;3100;39.47M;0.40%
04/01/2021;3100;3125;3163;3075;77.72M;0.81%
03/31/2021;3075;3125;3163;3063;159.16M;-2.77%
03/30/2021;3163;3200;3213;3138;41.18M;-0.78%
03/29/2021;3188;3200;3250;3188;79.52M;-0.78%
03/26/2021;3213;3225;3238;3175;84.48M;0.39%
03/25/2021;3200;3225;3238;3163;71.67M;-0.39%
03/24/2021;3213;3250;3263;3200;115.25M;-3.75%
03/23/2021;3338;3375;3375;3313;97.29M;0.75%
03/22/2021;3313;3375;3413;3313;115.98M;-2.21%
03/19/2021;3388;3400;3400;3350;150.71M;-0.37%
03/18/2021;3400;3313;3425;3313;152.43M;4.21%
03/17/2021;3263;3300;3325;3263;50.84M;-0.38%
03/16/2021;3275;3325;3363;3250;112.25M;-1.50%
